status,gender,title,url,category_type,language_id,parent_cmtitle
skipped,unisex,Category:Finnish given names from Italic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Finnish given names
skipped,unisex,Category:Finnish given names from Latin,https://en.wiktionary.org/w/api.php,given_names,,Category:Finnish given names
category,male,Category:Finnish male given names,https://en.wiktionary.org/w/api.php,given_names,fin,Category:Finnish given names
skipped,unisex,Category:Finnish given names from Old Norse,https://en.wiktionary.org/w/api.php,given_names,,Category:Finnish given names
skipped,unisex,Category:Finnish given names from Semitic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Finnish given names
skipped,unisex,Category:Finnish given names from Slavic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Finnish given names
skipped,unisex,Category:Finnish given names from Uralic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Finnish given names
split_category,unisex,Category:French given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:French given names from Afroasiatic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Albanian,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Albanian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Ancient Greek,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Arabic,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Armenian,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Armenian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Atlantic-Congo languages,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Austroasiatic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Austronesian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Azerbaijani,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Balto-Slavic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Basque,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Breton,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Celtic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Danish,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Dutch,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from English,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
category,female,Category:French female given names,https://en.wiktionary.org/w/api.php,given_names,fra,Category:French given names
skipped,unisex,Category:French given names from Franco-Provençal,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from French,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Georgian,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from German,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Germanic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Goidelic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Hebrew,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Hellenic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Indo-European languages,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Indo-Iranian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Iranian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Irish,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Italian,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Italic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Japanese,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Japonic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Kartvelian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Kazakh,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Latin,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Malagasy,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Malayo-Polynesian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
category,male,Category:French male given names,https://en.wiktionary.org/w/api.php,given_names,fra,Category:French given names
skipped,unisex,Category:French given names from Mande languages,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Middle French,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Mon-Khmer languages,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Niger-Congo languages,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Norman,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Occitan,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Old French,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Old Occitan,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Persian,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Portuguese,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Provençal,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Romance languages,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Russian,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
skipped,unisex,Category:French given names from Semitic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:French given names
